source,target,weight
1038230812,1086221253,1
1038230812,1009759661,1
1038230812,1076561806,1
1038230812,1068656062,1
1038230812,1028635896,1
1038230812,1044304208,1
1038230812,1058175400,1
1038230812,1084286821,1
1038230812,1052377168,1
1038230812,1095004503,1
1038230812,1089906253,1
1066643756,1090057609,1
1055043587,1075702317,1
1062514622,1034366029,1
1000527137,1041712729,1
1000527137,1016307147,1
1078331787,1030807753,1
1078331787,1089845065,1
1036715746,1030807753,1
1099431295,1075702317,1
1099431295,1034705875,1
1033218380,1010626427,1
1040824225,1059467329,1
1025844988,1041712729,1
1060903626,1089845065,1
1041712729,1029997776,1
1041712729,1010626427,1
1090057609,1039090286,1
1054311887,1049043112,1
1054311887,1052880478,1
1054311887,1029521812,1
1054311887,1059991003,1
1054311887,1083557741,1
1054311887,1007794803,1
1054311887,1001955584,1
1054311887,1044188589,1
1054311887,1091463238,1
1054311887,1087740762,1
1054311887,1067052235,1
1054311887,1086095145,1
1054311887,1012451761,1
1054311887,1033330565,1
1054311887,1063228507,1
1054311887,1045578916,1
1054311887,1014119370,1
1054311887,1020956806,1
1054311887,1020962466,1
1054311887,1062143941,1
1054311887,1067279201,1
1054311887,1028623733,1
1049043112,1029521812,1
1049043112,1059179753,1
1049043112,1059991003,1
1049043112,1049094808,1
1049043112,1021098946,1
1049043112,1037841966,1
1049043112,1097866511,1
1049043112,1077865391,1
1049043112,1065913924,1
1049043112,1077336093,1
1049043112,1031777398,1
1049043112,1029058725,1
1049043112,1017823276,1
1049043112,1084190046,1
1049043112,1079283506,1
1052880478,1059179753,1
1052880478,1086117668,1
1052880478,1079499613,1
1052880478,1086038809,1
1052880478,1097866511,1
1052880478,1003713589,1
1052880478,1076552831,1
1052880478,1029058725,1
1052880478,1067189507,1
1052880478,1078862049,1
1052880478,1026535260,1
1052880478,1082259497,1
1052880478,1020882821,1
1052880478,1054729253,1
1052880478,1014763759,1
1029521812,1060273117,1
1029521812,1018277580,1
1029521812,1083850178,1
1029521812,1076552831,1
1029521812,1059495957,1
1029521812,1060190204,1
1029521812,1030861996,1
1029521812,1092540303,1
1029521812,1017757267,1
1029521812,1043583989,1
1029521812,1063287854,1
1029521812,1031714581,1
1059179753,1083557741,1
1059179753,1035001126,1
1059179753,1077865391,1
1059179753,1033567982,1
1059179753,1083492151,1
1059179753,1000946990,1
1059179753,1080418229,1
1059179753,1034595452,1
1059179753,1071706333,1
1059991003,1049094808,1
1059991003,1021098946,1
1059991003,1086117668,1
1059991003,1007794803,1
1059991003,1086038809,1
1059991003,1083246230,1
1059991003,1000815802,1
1059991003,1019456950,1
1059991003,1083492151,1
1059991003,1001509973,1
1059991003,1020004275,1
1059991003,1070729067,1
1059991003,1020956806,1
1059991003,1053913382,1
1059991003,1062157943,1
1059991003,1080418229,1
1059991003,1079858860,1
1059991003,1070965190,1
1059991003,1045513610,1
1059991003,1022899596,1
1059991003,1042631299,1
1059991003,1033943446,1
1059991003,1071470837,1
1049094808,1037841966,1
1049094808,1003713589,1
1021098946,1079499613,1
1021098946,1083246230,1
1021098946,1069091853,1
1021098946,1077336093,1
1021098946,1090474132,1
1021098946,1031777398,1
1021098946,1087740762,1
1021098946,1088136529,1
1021098946,1038924788,1
1021098946,1054580900,1
1021098946,1096101926,1
1021098946,1070965190,1
1021098946,1034749403,1
1021098946,1031714581,1
1083557741,1044738429,1
1083557741,1033404917,1
1083557741,1065913924,1
1083557741,1043185952,1
1083557741,1059495957,1
1083557741,1033330565,1
1083557741,1008427960,1
1083557741,1070729067,1
1083557741,1037802057,1
1083557741,1047697937,1
1083557741,1049018343,1
1086117668,1019223350,1
1086117668,1089195743,1
1079499613,1060273117,1
1079499613,1044738429,1
1079499613,1018277580,1
1079499613,1033404917,1
1079499613,1096234788,1
1079499613,1058435854,1
1079499613,1067052235,1
1079499613,1042314748,1
1079499613,1040700924,1
1079499613,1053955130,1
1079499613,1053913382,1
1079499613,1019223350,1
1079499613,1013078598,1
1060273117,1035001126,1
1060273117,1065199458,1
1060273117,1063228507,1
1060273117,1026910104,1
1060273117,3087334072,1
1007794803,1000814577,1
1007794803,1095212191,1
1086038809,1096234788,1
1037841966,1071354882,1
1037841966,1000946990,1
1037841966,1028623733,1
1044738429,1069091853,1
1044738429,1033567982,1
1044738429,1012451761,1
1035001126,1054593889,1
1035001126,1019189187,1
1035001126,1090474132,1
1035001126,1017823276,1
1097866511,1091463238,1
1097866511,1020962466,1
1018277580,1069652154,1
1018277580,1056942733,1
1018277580,1041151872,1
1018277580,1040414033,1
1018277580,1058990594,1
1003713589,1001955584,1
1003713589,1060190204,1
1033404917,1054593889,1
1033404917,1000815802,1
1033404917,1050281488,1
1033404917,1006186288,1
1033404917,1071706333,1
1033404917,1085626324,1
1054593889,1008427960,1
1054593889,1079994809,1
1054593889,1054729253,1
1000815802,1044188589,1
1000815802,1083850178,1
1000815802,1055242614,1
1000815802,1075243080,1
1000815802,1084190046,1
1000815802,1009601157,1
1000815802,1025997335,1
1000815802,1042631299,1
1000815802,1095918653,1
1096234788,1040700924,1
1096234788,1008965985,1
1001955584,1054770013,1
1069091853,1058435854,1
1069091853,1069652154,1
1069091853,1078862049,1
1069091853,1071354882,1
1044188589,1019189187,1
1044188589,1014472418,1
1044188589,1097126275,1
1065913924,1043185952,1
1065913924,1083081128,1
1065913924,1010626427,1
1077336093,1008965985,1
1077336093,1085626324,1
1077336093,1067279201,1
1019189187,1061487773,1
1043185952,1083637533,1
1043185952,1043583989,1
1069652154,1055242614,1
1069652154,1065199458,1
1069652154,1026535260,1
1069652154,1083081128,1
1069652154,1025997335,1
1091463238,1083637533,1
1091463238,1075243080,1
1090474132,1028565646,1
1076552831,1086095145,1
1076552831,1088136529,1
1076552831,1023212965,1
1076552831,1020882821,1
1076552831,1097126275,1
1076552831,1017757267,1
1055242614,1050281488,1
1055242614,1042314748,1
1055242614,1099239775,1
1055242614,1096131640,1
1055242614,1010626427,1
1033567982,1041151872,1
1033567982,1006186288,1
1033567982,1049496185,1
1033567982,1031349995,1
1083637533,1038924788,1
1083637533,1054580900,1
1031777398,1092540303,1
1029058725,1000814577,1
1017823276,1033943446,1
1059495957,1063287854,1
1087740762,1013078598,1
1087740762,1079994809,1
1087740762,1010626427,1
1067052235,1015736746,1
1067052235,1096101926,1
1067052235,1095212191,1
1067052235,1090648499,1
1065199458,1015736746,1
1065199458,1071470837,1
1065199458,1096131640,1
1086095145,1045578916,1
1086095145,1034595452,1
1086095145,1047697937,1
1042314748,1067189507,1
1042314748,1020412620,1
1012451761,1019456950,1
1012451761,1052256718,1
1033330565,1001509973,1
1033330565,1014472418,1
1033330565,1082259497,1
1075243080,1020004275,1
1083492151,1053955130,1
1083492151,1069496916,1
1083492151,1099239775,1
1078862049,1010626427,1
1088136529,1096500037,1
1000814577,1022899596,1
1001509973,1020412620,1
1001509973,1014119370,1
1001509973,1052256718,1
1001509973,1037874348,1
1001509973,1085967092,1
1001509973,1010626427,1
1008427960,1056942733,1
1008427960,1061487773,1
1008427960,1031042236,1
1008427960,1062157943,1
1026535260,1079858860,1
1026535260,1049018343,1
1008965985,1069496916,1
1014472418,1031042236,1
1014472418,1037874348,1
1014472418,1057367255,1
1060190204,1030861996,1
1060190204,1009601157,1
1060190204,1054770013,1
1060190204,1051295464,1
1060190204,1057367255,1
1030861996,1023212965,1
1030861996,1010626427,1
1052256718,1070283425,1
1052256718,1089195743,1
1020882821,1014763759,1
1000946990,1045513610,1
1096101926,1019999015,1
1097126275,1079283506,1
1097126275,1090648499,1
1041151872,1028565646,1
1041151872,1018022518,1
1080418229,1037802057,1
1020962466,1062143941,1
1092540303,1040414033,1
1092540303,1031349995,1
1092540303,1018022518,1
1095212191,1046693597,1
1079283506,1026910104,1
1045513610,1051295464,1
1045513610,1095918653,1
1090648499,1070283425,1
1062143941,1049496185,1
1083081128,1085967092,1
1037802057,1046693597,1
1017757267,1034749403,1
1033943446,1096500037,1
1066276666,1025219785,1
1066276666,1094187899,1
1066276666,1039011801,1
1066276666,1033703746,1
1066276666,1040941360,1
1066276666,1044641958,1
1066276666,1084562274,1
1066276666,1028178404,1
1066276666,1003433985,1
1066276666,1041318161,1
1066276666,1084879367,1
1066276666,1048048543,1
1066276666,1071178732,1
1025219785,1054401124,1
1025219785,1013795741,1
1025219785,1074108549,1
1025219785,1001752566,1
1025219785,1096442232,1
1025219785,1067142593,1
1025219785,1020223047,1
1025219785,1052242391,1
1025219785,1063379650,1
1025219785,1098849042,1
1094187899,1054401124,1
1094187899,1013795741,1
1094187899,1046182251,1
1094187899,1076519206,1
1094187899,1054691241,1
1094187899,1025160096,1
1094187899,1086474200,1
1094187899,1050796621,1
1094187899,1076128037,1
1094187899,1048048543,1
1094187899,1013171876,1
1094187899,1061193487,1
1094187899,1010626427,1
1054401124,1039011801,1
1054401124,1053743858,1
1054401124,1059699004,1
1054401124,1076519206,1
1054401124,1059926535,1
1054401124,1032175907,1
1054401124,1067709157,1
1054401124,1050273104,1
1054401124,1087937705,1
1054401124,1025160096,1
1054401124,1059770717,1
1054401124,1001368270,1
1054401124,1096442232,1
1054401124,1066242618,1
1054401124,1009411347,1
1054401124,1063041865,1
1054401124,1060562403,1
1054401124,1021238701,1
1054401124,1062726795,1
1054401124,1079321657,1
1054401124,1085031842,1
1054401124,1088275852,1
1054401124,1051733403,1
1054401124,1029448840,1
1039011801,1001752566,1
1039011801,1049864348,1
1039011801,1007891866,1
1039011801,1079739658,1
1039011801,1019511446,1
1039011801,1059770717,1
1039011801,1067142593,1
1039011801,1074306919,1
1039011801,1063041865,1
1039011801,1090126257,1
1039011801,1080352348,1
1039011801,1087592893,1
1039011801,1056518426,1
1039011801,1088347376,1
1039011801,1063363298,1
1013795741,1074108549,1
1013795741,1033703746,1
1013795741,1040941360,1
1013795741,1059699004,1
1013795741,1093083198,1
1013795741,1032175907,1
1013795741,1041438128,1
1013795741,1038933681,1
1013795741,1069510020,1
1013795741,1081763678,1
1013795741,1010557184,1
1013795741,1024756945,1
1013795741,1005050197,1
1074108549,1053743858,1
1074108549,1044641958,1
1074108549,1039821274,1
1074108549,1048287692,1
1074108549,1007891866,1
1074108549,1028178404,1
1074108549,1023704614,1
1074108549,1086474200,1
1074108549,1011718806,1
1074108549,1068284476,1
1074108549,1086190349,1
1074108549,1035928729,1
1033703746,1046182251,1
1033703746,1050273104,1
1033703746,1035812961,1
1033703746,1083897039,1
1033703746,1055102944,1
1033703746,1880738130,1
1040941360,1072071428,1
1040941360,1038933681,1
1040941360,1056563795,1
1053743858,1077255816,1
1053743858,1048287692,1
1053743858,1067709157,1
1053743858,1044616665,1
1053743858,1019511446,1
1053743858,1009411347,1
1053743858,1087507271,1
1053743858,1026049628,1
1053743858,1050796621,1
1053743858,1087592893,1
1053743858,1010557184,1
1053743858,1029464519,1
1053743858,1079562043,1
1053743858,1084334183,1
1053743858,1098849042,1
1059699004,1059926535,1
1059699004,1049864348,1
1059699004,1054691241,1
1059699004,1011718806,1
1059699004,1026659354,1
1059699004,1076553243,1
1044641958,1084562274,1
1044641958,1039821274,1
1044641958,1069825153,1
1044641958,1085241829,1
1001752566,1077255816,1
1001752566,1086190349,1
1001752566,1063432203,1
1046182251,1072071428,1
1046182251,1016606916,1
1046182251,1008878613,1
1046182251,1063261039,1
1046182251,1003433985,1
1046182251,1008270571,1
1046182251,1029176298,1
1059926535,1087937705,1
1059926535,1024807718,1
1049864348,1075435343,1
1049864348,1030222481,1
1077255816,1093083198,1
1077255816,1040090693,1
1077255816,1079739658,1
1077255816,1001368270,1
1077255816,1035812961,1
1077255816,1004220583,1
1084562274,1044616665,1
1084562274,1094848066,1
1084562274,1069825153,1
1084562274,1011850543,1
1084562274,1026049628,1
1084562274,1077563298,1
1084562274,1079003785,1
1084562274,1044248692,1
1084562274,1063203715,1
1084562274,1044550509,1
1084562274,1076553243,1
1084562274,1061193487,1
1039821274,1041438128,1
1039821274,1089712187,1
1039821274,1079248235,1
1039821274,1075200886,1
1093083198,1040090693,1
1093083198,1066242618,1
1093083198,1041713494,1
1093083198,1024807718,1
1032175907,1093081443,1
1072071428,1082808100,1
1072071428,1082851874,1
1072071428,1057981823,1
1067709157,1073900564,1
1067709157,1041713494,1
1067709157,1070916996,1
1044616665,1082851874,1
1050273104,1036700062,1
1007891866,1089712187,1
1007891866,1039495182,1
1007891866,1060562403,1
1007891866,1029176298,1
1007891866,1023544798,1
1007891866,1084334183,1
1040090693,1082808100,1
1040090693,1039495182,1
1040090693,1080352348,1
1040090693,1059219860,1
1040090693,1036800981,1
1040090693,1024756945,1
1040090693,1056518426,1
1087937705,1016341151,1
1028178404,1036700062,1
1028178404,1063363298,1
1028178404,1010626427,1
1025160096,1094848066,1
1025160096,1043684673,1
1025160096,1011850543,1
1025160096,1068284476,1
1025160096,1029464519,1
1038933681,1043684673,1
1038933681,1087412602,1
1094848066,1087507271,1
1094848066,1021238701,1
1094848066,1044248692,1
1059770717,1016606916,1
1059770717,1074306919,1
1059770717,1071178732,1
1016606916,1057981823,1
1016606916,1073062374,1
1016606916,1035928729,1
1001368270,1079003785,1
1001368270,1059219860,1
1001368270,1069510020,1
1001368270,1080033920,1
1009411347,1077563298,1
1009411347,1010634652,1
1009411347,1055102944,1
1089712187,1091340819,1
1089712187,1079562043,1
1035812961,1008878613,1
1035812961,1086089339,1
1069825153,1073900564,1
1069825153,1090126257,1
1069825153,1037123408,1
1011850543,1083897039,1
1039495182,1023704614,1
1039495182,1091340819,1
1039495182,1079321657,1
1039495182,1074486693,1
1063041865,1094462303,1
1063041865,1012526994,1
1087507271,1063261039,1
1087507271,1020223047,1
1087507271,1036800981,1
1087507271,1088275852,1
1087507271,1037123408,1
1008878613,1087412602,1
1008878613,1010626427,1
1023704614,1086089339,1
1023704614,1063672800,1
1023704614,1007104955,1
1086474200,1094462303,1
1086474200,1035094943,1
1073900564,1023544798,1
1026049628,1063203715,1
1050796621,1085031842,1
1050796621,1068118437,1
1063261039,1010634652,1
1063261039,1081763678,1
1063261039,1030222481,1
1063261039,1052242391,1
1090126257,1084879367,1
1090126257,1010928911,1
1090126257,1050993637,1
1080352348,1050993637,1
1077563298,1056563795,1
1079003785,1079248235,1
1086089339,1008270571,1
1086089339,1093081443,1
1060562403,1029448840,1
1003433985,1085241829,1
1010634652,1062726795,1
1010634652,1080033920,1
1010634652,3992157549,1
1036800981,1068118437,1
1036800981,1059270308,1
1094462303,1041318161,1
1094462303,1076128037,1
1094462303,1044550509,1
1094462303,1013171876,1
1087592893,1051733403,1
1021238701,1026659354,1
1041318161,1010928911,1
1079321657,1004220583,1
1079321657,1058396854,1
1026659354,1063432203,1
1084879367,1063379650,1
1081763678,1005050197,1
1085031842,1073062374,1
1082851874,1063672800,1
1057981823,1075435343,1
1051733403,1088347376,1
1051733403,1016341151,1
1068118437,1074486693,1
1093081443,1059270308,1
1087412602,1031976488,1
1029448840,1070916996,1
1070916996,1012526994,1
1063379650,1010626427,1
1083345503,1013761061,1
1083345503,1090172303,1
1083345503,1072795197,1
1083345503,1055516000,1
1083345503,1020247935,1
1083345503,1098723313,1
1083345503,1021791442,1
1013761061,1004416880,1
1013761061,1058033366,1
1013761061,1048659735,1
1013761061,1061523407,1
1013761061,1081957032,1
1013761061,1024158145,1
1013761061,1093036310,1
1013761061,1054507984,1
1013761061,1025118742,1
1013761061,1037324844,1
1013761061,1062138521,1
1013761061,1043677064,1
1013761061,1014316966,1
1013761061,1056961630,1
1090172303,1004416880,1
1090172303,1072795197,1
1090172303,1036946996,1
1090172303,1064719632,1
1090172303,1020247935,1
1090172303,1098926176,1
1090172303,1087686331,1
1090172303,1097665209,1
1004416880,1058033366,1
1004416880,1048659735,1
1004416880,1061523407,1
1004416880,1032810530,1
1004416880,1093036310,1
1004416880,1009435792,1
1004416880,1034089100,1
1004416880,1083396890,1
1004416880,1087686331,1
1004416880,1053684407,1
1004416880,1055267301,1
1058033366,1071391920,1
1058033366,1055516000,1
1058033366,1043406006,1
1058033366,1079865776,1
1058033366,1013194694,1
1058033366,1024158145,1
1058033366,1053225432,1
1058033366,1074406462,1
1058033366,1036686702,1
1058033366,1008804337,1
1058033366,1014915891,1
1058033366,1003152775,1
1058033366,1069584410,1
1058033366,1067658650,1
1058033366,1068764722,1
1058033366,1087874833,1
1048659735,1071391920,1
1048659735,1013194694,1
1048659735,1071548255,1
1048659735,1099063485,1
1071391920,1032810530,1
1071391920,1078810070,1
1071391920,1038274010,1
1071391920,1051840964,1
1071391920,1098926176,1
1071391920,1030785309,1
1071391920,1014316966,1
1071391920,1093638023,1
1071391920,6944030363,1
1055516000,1079865776,1
1055516000,1053225432,1
1055516000,1088492590,1
1055516000,1012171799,1
1055516000,1078810070,1
1055516000,1005823816,1
1055516000,1047243415,1
1055516000,1093283189,1
1055516000,1020918922,1
1055516000,1012759670,1
1055516000,1031758444,1
1061523407,1043406006,1
1061523407,1049707389,1
1061523407,1022918378,1
1061523407,1022342727,1
1043406006,1071548255,1
1043406006,1005823816,1
1043406006,1054007666,1
1043406006,1075091634,1
1032810530,1081957032,1
1032810530,1031860430,1
1032810530,1053036965,1
1032810530,1047149889,1
1032810530,1032589912,1
1081957032,1088492590,1
1081957032,1053684407,1
1081957032,3792580477,1
1079865776,1096040282,1
1079865776,1093222910,1
1079865776,1003810332,1
1079865776,1076675883,1
1013194694,1012171799,1
1013194694,1001528020,1
1013194694,1064719632,1
1013194694,1002081990,1
1024158145,1049707389,1
1024158145,1033173407,1
1024158145,1034089100,1
1024158145,1025118742,1
1024158145,1053036965,1
1024158145,1047243415,1
1024158145,1069584410,1
1024158145,1072531829,1
1024158145,1034740323,1
1024158145,1093222910,1
1024158145,1042337625,1
1024158145,1013267347,1
1024158145,1081952443,1
1071548255,1054507984,1
1071548255,1043761422,1
1071548255,1038274010,1
1071548255,1074406462,1
1071548255,1003810332,1
1071548255,1097885051,1
1093036310,1003650632,1
1049707389,1033173407,1
1049707389,1043761422,1
1049707389,1036946996,1
1049707389,1099063485,1
1049707389,1054007666,1
1049707389,1043080227,1
1049707389,1061772392,1
1053225432,1094106400,1
1053225432,1039684734,1
1053225432,1036058316,1
1033173407,1009435792,1
1033173407,1022918378,1
1033173407,1061772392,1
1009435792,1011802827,1
1034089100,1062138521,1
1034089100,1073851315,1
1034089100,1031670426,1
1034089100,1016057921,1
1054507984,1001528020,1
1054507984,1041073164,1
1054507984,1023123869,1
1054507984,1010626427,1
1025118742,1096040282,1
1025118742,1063682614,1
1025118742,1083396890,1
1025118742,1047853724,1
1025118742,1093638023,1
1088492590,1063140531,1
1088492590,1080373560,1
1022918378,1037324844,1
1022918378,1008300571,1
1022918378,1031860430,1
1022918378,1098723313,1
1022918378,1036686702,1
1022918378,1099794068,1
1022918378,1036058316,1
1022918378,1035576727,1
1022918378,1059076216,1
1022918378,1011802827,1
1022918378,1016057921,1
1022918378,1032589912,1
1022918378,1061282492,1
1022918378,1012759670,1
1022918378,1000608841,1
1022918378,1055267301,1
1022918378,1041319281,1
1096040282,1035576727,1
1096040282,1023123869,1
1078810070,1042337625,1
1078810070,1080373560,1
1078810070,1022733232,1
1078810070,1005001767,1
1078810070,1010626427,1
1043761422,1063682614,1
1043761422,1008300571,1
1043761422,1041073164,1
1043761422,1094106400,1
1043761422,1099794068,1
1043761422,1062042487,1
1043761422,1081952443,1
1043761422,1047071010,1
1063682614,1008804337,1
1005823816,1003152775,1
1008300571,1024367931,1
1008300571,1014915891,1
1008300571,1079108482,1
1008300571,1030785309,1
1008300571,1067658650,1
1031860430,1043677064,1
1038274010,1002081990,1
1038274010,1021791442,1
1001528020,1051840964,1
1041073164,1000333928,1
1064719632,1024367931,1
1064719632,1049069298,1
1098723313,1066165597,1
1036686702,1072531829,1
1036686702,1097665209,1
1024367931,1002028436,1
1053036965,1049069298,1
1053036965,1079108482,1
1053036965,1073851315,1
1053036965,1057578175,1
1053036965,1022733232,1
1053036965,1097885051,1
1053036965,1002028436,1
1098926176,1047853724,1
1083396890,1047071010,1
1014915891,1059076216,1
1014915891,1011562993,1
1062138521,1010626427,1
1049069298,1093283189,1
1094106400,1031670426,1
1099794068,1039684734,1
1099794068,1063140531,1
1099794068,1061282492,1
1099794068,1031758444,1
1036058316,1075091634,1
1059076216,1047149889,1
1059076216,1020918922,1
1063140531,1034740323,1
1047149889,1000333928,1
1047149889,1056961630,1
1047149889,1010626427,1
1097665209,1003650632,1
1097665209,1090963839,1
1002081990,1068764722,1
1068764722,1022342727,1
1022342727,1062042487,1
1022342727,1033508542,1
1011802827,1057578175,1
1011802827,1076675883,1
1011802827,1005001767,1
1075091634,1000608841,1
1014316966,1013267347,1
1014316966,1087874833,1
1042337625,1043080227,1
1031758444,1011562993,1
1057578175,1090963839,1
1076675883,1010626427,1
1022733232,1033508542,1
1053684407,1041319281,1
1027661513,1033244765,1
1027661513,1011093314,1
1027661513,1010823168,1
1027661513,1088256134,1
1027661513,1021098881,1
1027661513,1096154516,1
1027661513,1054059706,1
1027661513,1014558813,1
1027661513,1098647983,1
1027661513,1034981483,1
1027661513,1022004837,1
1027661513,1094990763,1
1027661513,1055232439,1
1027661513,1076000609,1
1027661513,1052146001,1
1027661513,1010445684,1
1033244765,1045403618,1
1033244765,1085215078,1
1033244765,1025438343,1
1033244765,1038947235,1
1033244765,1008033717,1
1033244765,1021157438,1
1011093314,1045403618,1
1011093314,1010823168,1
1011093314,1002964788,1
1011093314,1053416713,1
1011093314,1068623661,1
1011093314,1096154516,1
1011093314,1073974939,1
1011093314,1002572158,1
1011093314,1004909724,1
1011093314,1000996839,1
1011093314,1025207415,1
1011093314,1016208548,1
1011093314,1036475228,1
1011093314,1035025451,1
1011093314,1028670928,1
1045403618,1000777256,1
1045403618,1002964788,1
1045403618,1082573884,1
1045403618,1085215078,1
1045403618,1002572158,1
1045403618,1099301364,1
1045403618,1000996839,1
1045403618,1023119214,1
1045403618,1038668739,1
1045403618,1075586386,1
1045403618,1075992284,1
1045403618,1010445684,1
1045403618,1087251641,1
1045403618,1000347995,1
1010823168,1000777256,1
1010823168,1088256134,1
1010823168,1003384654,1
1010823168,1007439433,1
1010823168,1055508630,1
1010823168,1000780386,1
1010823168,1001051705,1
1010823168,1053682370,1
1010823168,1034937797,1
1010823168,1048866219,1
1010823168,1043934441,1
1010823168,1099106355,1
1010823168,1075586386,1
1010823168,1060903942,1
1010823168,1017381139,1
1010823168,1078978626,1
1010823168,1085787457,1
1010823168,1061838138,1
1010823168,1026227343,1
1000777256,1053416713,1
1000777256,1018449773,1
1000777256,1013007287,1
1000777256,1061655599,1
1002964788,1082573884,1
1002964788,1068623661,1
1002964788,1021098881,1
1002964788,1007439433,1
1002964788,1041842879,1
1002964788,1098647983,1
1002964788,1055075345,1
1002964788,1072797375,1
1002964788,1051018668,1
1002964788,1035025451,1
1002964788,1099838906,1
1002964788,1032813515,1
1002964788,1078918745,1
1002964788,1013797921,1
1002964788,1017232274,1
1082573884,1068471203,1
1082573884,1051753936,1
1082573884,1025207415,1
1082573884,1022004837,1
1082573884,1008033717,1
1082573884,1043388127,1
1082573884,1077355452,1
1082573884,1094845624,1
1088256134,1055508630,1
1088256134,1002094908,1
1088256134,1004909724,1
1088256134,1051787608,1
1088256134,1025329784,1
1088256134,1099106355,1
1088256134,1067568081,1
1053416713,1054059706,1
1053416713,1093917249,1
1053416713,1007610102,1
1053416713,1054265683,1
1053416713,1031526858,1
1053416713,1098564369,1
1068623661,1041842879,1
1068623661,1025329784,1
1068623661,1048866219,1
1068623661,1092544138,1
1068623661,1078978626,1
1021098881,1034981483,1
1021098881,1029619915,1
1021098881,1028670928,1
1021098881,1033005462,1
1096154516,1068471203,1
1096154516,1003384654,1
1096154516,1002094908,1
1096154516,1014558813,1
1096154516,1001051705,1
1096154516,1089735307,1
1096154516,1099301364,1
1096154516,1034937797,1
1096154516,1055075345,1
1096154516,1038668739,1
1096154516,1052146001,1
1096154516,1039054396,1
1096154516,1084784287,1
1096154516,1093680054,1
1096154516,1043706842,1
1096154516,1012651551,1
1085215078,1051753936,1
1085215078,1075327083,1
1085215078,1002998818,1
1085215078,1043934441,1
1085215078,1066508066,1
1085215078,1092544138,1
1085215078,1099828434,1
1085215078,1087886544,1
1085215078,1043388127,1
1085215078,1029619915,1
1085215078,1012651551,1
1068471203,1078985267,1
1007439433,1025438343,1
1007439433,1002998818,1
1007439433,1063527498,1
1007439433,1035879173,1
1007439433,1069300641,1
1007439433,1067347250,1
1007439433,1068916964,1
1007439433,1001089082,1
1007439433,1054265683,1
1007439433,1003939684,1
1007439433,1062941579,1
1007439433,1080233654,1
1007439433,1020863384,1
1007439433,1000347995,1
1007439433,1061655599,1
1055508630,1051787608,1
1055508630,1093917249,1
1055508630,1015501919,1
1055508630,1046181284,1
1002094908,1073974939,1
1002094908,1014507367,1
1002094908,1063527498,1
1002094908,1010626427,1
1073974939,1075327083,1
1073974939,1038606978,1
1073974939,1036475228,1
1073974939,1075992284,1
1073974939,1061838138,1
1002572158,1089735307,1
1002572158,1014507367,1
1002572158,1083684090,1
1002572158,1082567307,1
1002572158,1043706842,1
1002572158,1025355043,1
1004909724,1000780386,1
1004909724,1066076234,1
1004909724,1080233654,1
1054059706,1010626427,1
1014558813,1038947235,1
1014558813,1012612236,1
1014558813,1093680054,1
1000780386,1085787457,1
1000780386,1032736644,1
1000780386,1001445291,1
1041842879,1067347250,1
1041842879,1072147673,1
1001051705,1051643195,1
1051753936,1042796825,1
1051753936,1032813515,1
1089735307,1053682370,1
1089735307,1057433585,1
1000996839,1087886544,1
1025329784,1078985267,1
1025329784,1094990763,1
1025329784,1099376569,1
1025329784,1039054396,1
1025329784,1060724403,1
1025329784,1013007287,1
1053682370,1082567307,1
1053682370,1057433585,1
1053682370,1066076234,1
1053682370,1005158962,1
1075327083,1023119214,1
1075327083,1016208548,1
1075327083,1087251641,1
1002998818,1017381139,1
1002998818,1060724403,1
1002998818,1093780602,1
1093917249,1042796825,1
1093917249,1095459889,1
1098647983,1014434555,1
1034981483,1038606978,1
1034981483,1072147673,1
1034981483,1085191828,1
1034981483,1051802986,1
1025207415,1066508066,1
1025207415,1021157438,1
1025207415,1091855916,1
1048866219,1035879173,1
1014507367,1072797375,1
1014507367,1006993061,1
1014507367,1010626427,1
1055075345,1051643195,1
1063527498,1083684090,1
1063527498,1076000609,1
1063527498,1099376569,1
1063527498,1093780602,1
1063527498,1094845624,1
1063527498,1015501919,1
1063527498,1084892850,1
1063527498,1028492260,1
1043934441,1085191828,1
1038606978,1012612236,1
1038947235,1068916964,1
1038947235,1035895665,1
1038947235,1083596884,1
1012612236,1020863384,1
1008033717,1062941579,1
1008033717,1008927551,1
1066508066,1069300641,1
1066508066,1001089082,1
1066508066,1077355452,1
1066508066,1085772758,1
1066508066,1008927551,1
1066508066,1098564369,1
1078985267,1051802986,1
1078985267,1033005462,1
1035879173,1032736644,1
1083684090,1067568081,1
1099106355,1006993061,1
1069300641,1084892850,1
1038668739,1007610102,1
1092544138,1099838906,1
1094990763,1099828434,1
1051643195,1060903942,1
1016208548,1091855916,1
1075586386,1085772758,1
1036475228,1072065292,1
1036475228,1095459889,1
1036475228,1046181284,1
1068916964,1055232439,1
1082567307,1014434555,1
1082567307,1001445291,1
1057433585,1010626427,1
1007610102,1072065292,1
1007610102,1025355043,1
1072147673,1003939684,1
1075992284,1051018668,1
1075992284,1005158962,1
1072797375,1026227343,1
1060724403,1010626427,1
1085191828,1018449773,1
1035025451,1044861927,1
1035025451,1027255037,1
1099838906,1044861927,1
1099838906,1013797921,1
1099838906,1027255037,1
1014434555,1083596884,1
1029619915,1028492260,1
1006993061,1010626427,1
1093780602,1084784287,1
1093780602,1035895665,1
1087251641,1031526858,1
1093680054,1078918745,1
1093680054,1010626427,1
